Tv2C	Sal2	Sbeox2PS	PrdE
4.6803	34.6791	7.15917	442.617
4.6803	34.6795	7.15915	442.65
4.6803	34.6792	7.15917	442.689
4.6805	34.6795	7.15912	442.696
4.6806	34.6795	7.15911	442.702
4.6804	34.6795	7.15914	442.713
4.6807	34.679	7.15911	442.751
4.681	34.6793	7.15905	442.775
4.6808	34.6793	7.15907	442.786
4.6813	34.6796	7.15898	442.816
4.6812	34.6797	7.15899	442.817
4.6812	34.68	7.15897	442.859
4.6813	34.6797	7.15897	442.875
4.6812	34.6802	7.15898	442.903
4.681	34.6801	7.15902	442.953
4.681	34.6799	7.15901	442.962
4.681	34.6798	7.15903	442.968
4.6815	34.6796	7.15895	442.998
4.6815	34.6795	7.15895	443.007
4.6816	34.6799	7.15891	443.05
4.6817	34.6799	7.1589	443.074
4.6816	34.6802	7.15891	443.096
4.6818	34.6795	7.15889	443.104
4.6818	34.6803	7.15887	443.129
4.6818	34.68	7.15887	443.156
4.6818	34.6799	7.15887	443.169
4.6821	34.6796	7.15883	443.196
4.682	34.6802	7.15882	443.217
4.6822	34.6805	7.15878	443.218
4.6824	34.6796	7.15879	443.263
4.6823	34.6798	7.15879	443.303
4.6822	34.6805	7.15879	443.312
4.6821	34.6799	7.15882	443.321
4.6819	34.6803	7.15884	443.342
4.682	34.6803	7.15882	443.359
4.682	34.6798	7.15885	443.401
4.682	34.68	7.15884	443.408
4.6821	34.6799	7.15883	443.441
4.6823	34.6796	7.15881	443.455
4.6823	34.6799	7.15879	443.49
4.6824	34.6802	7.15876	443.508
4.6825	34.6798	7.15876	443.516
4.6824	34.6801	7.15876	443.536
4.6824	34.6799	7.15878	443.575
4.6825	34.6801	7.15874	443.593
4.6823	34.6803	7.15877	443.608
4.6825	34.6804	7.15874	443.623
4.6825	34.6802	7.15875	443.654
4.6826	34.6797	7.15875	443.681
4.6826	34.6801	7.15873	443.699
4.6826	34.6801	7.15873	443.727
4.6827	34.6803	7.15871	443.741
4.6828	34.6805	7.15868	443.743
4.6829	34.6803	7.15867	443.778
4.6828	34.6798	7.15871	443.794
4.6827	34.6803	7.15871	443.822
4.6827	34.6803	7.1587	443.86
4.6827	34.6802	7.15871	443.862
4.6827	34.6803	7.1587	443.894
4.6832	34.6802	7.15862	443.919
4.6834	34.6795	7.15862	443.933
4.6836	34.6802	7.15856	443.941
4.6837	34.6801	7.15855	443.971
4.6837	34.6797	7.15856	443.988
4.6838	34.6803	7.15852	444.032
4.6838	34.6802	7.15851	444.052
4.6836	34.6805	7.15853	444.056
4.6837	34.6805	7.15853	444.097
4.684	34.6797	7.1585	444.1
4.684	34.6803	7.15847	444.114
4.6838	34.6806	7.15849	444.156
4.6837	34.6806	7.15851	444.184
4.6837	34.6806	7.15851	444.2
4.6839	34.6801	7.1585	444.215
4.6842	34.6805	7.15844	444.233
4.6838	34.6808	7.15848	444.253
4.6837	34.6812	7.15849	444.27
4.6837	34.6808	7.1585	444.295
4.6838	34.681	7.15847	444.33
4.6837	34.681	7.15849	444.362
4.6839	34.6804	7.15848	444.365
4.6838	34.6803	7.1585	444.366
4.6839	34.6807	7.15847	444.405
4.6836	34.6807	7.15852	444.447
4.6838	34.6806	7.15851	444.447
4.6836	34.6805	7.15853	444.472
4.6838	34.6806	7.15849	444.499
4.6838	34.6804	7.15851	444.515
4.6838	34.6808	7.15849	444.522
4.6837	34.6807	7.15851	444.563
4.6837	34.6804	7.15852	444.593
4.6839	34.681	7.15846	444.601
4.684	34.6802	7.15848	444.636
4.684	34.6809	7.15844	444.645
4.684	34.6809	7.15846	444.659
4.6842	34.6803	7.15843	444.7
4.6842	34.6808	7.15841	444.715
4.6841	34.6806	7.15844	444.719
4.6842	34.6806	7.15843	444.734
4.6843	34.6805	7.15841	444.774
4.6842	34.6809	7.15842	444.802
4.6839	34.6809	7.15846	444.84
4.6843	34.6806	7.15841	444.855
4.6844	34.6804	7.1584	444.865
4.6845	34.6807	7.15837	444.892
4.6843	34.6806	7.15841	444.903
4.6847	34.6805	7.15835	444.93
4.6844	34.6809	7.15838	444.939
4.6844	34.681	7.15837	444.956
4.6846	34.6807	7.15835	444.98
4.6845	34.6806	7.15837	444.995
4.6846	34.6809	7.15835	445.028
4.6844	34.6809	7.15837	445.048
4.6844	34.6808	7.15838	445.052
4.6846	34.6804	7.15837	445.075
4.6844	34.6813	7.15836	445.103
4.6845	34.6805	7.15838	445.127
4.6846	34.6801	7.15839	445.153
4.6845	34.6807	7.15837	445.19
4.6846	34.681	7.15834	445.215
4.6844	34.6809	7.15837	445.233
4.6846	34.6805	7.15837	445.235
4.6846	34.6808	7.15835	445.256
4.6847	34.6805	7.15834	445.279
4.6849	34.6809	7.1583	445.316
4.6847	34.6808	7.15833	445.339
4.6847	34.6815	7.15831	445.353
4.6849	34.6806	7.1583	445.368
4.6848	34.6806	7.15833	445.409
4.6848	34.6809	7.15831	445.438
4.6848	34.6808	7.15832	445.442
4.6847	34.6809	7.15833	445.454
4.6847	34.6812	7.15832	445.475
4.6848	34.6807	7.15832	445.501
4.6848	34.6807	7.15832	445.518
4.6847	34.6812	7.15832	445.521
4.6846	34.681	7.15833	445.549
4.685	34.6812	7.15826	445.573
4.6848	34.6807	7.15832	445.58
4.6848	34.681	7.1583	445.584
4.6849	34.6813	7.15827	445.627
4.6848	34.6811	7.15831	445.661
4.6849	34.6811	7.15828	445.697
4.6847	34.6811	7.15832	445.725
4.6848	34.6806	7.15833	445.725
4.6848	34.6814	7.15829	445.757
4.6849	34.681	7.15828	445.763
4.6849	34.681	7.15828	445.806
4.6847	34.6812	7.15831	445.808
4.6848	34.6812	7.1583	445.808
4.6849	34.6809	7.1583	445.861
4.6848	34.6811	7.1583	445.862
4.6848	34.6813	7.15828	445.878
4.6848	34.681	7.1583	445.923
4.6846	34.6814	7.15831	445.946
4.6849	34.6812	7.15827	445.951
4.6848	34.6811	7.1583	445.974
4.6849	34.6811	7.15829	445.976
4.6848	34.681	7.1583	446.008
4.685	34.6808	7.15828	446.028
4.6849	34.6812	7.15828	446.058
4.685	34.6812	7.15826	446.083
4.6849	34.6809	7.1583	446.088
4.6846	34.6811	7.15834	446.118
4.685	34.6809	7.15828	446.136
4.6848	34.6805	7.15833	446.146
4.6849	34.6806	7.1583	446.175
4.685	34.6809	7.15827	446.202
4.6853	34.6806	7.15824	446.244
4.6849	34.6812	7.15827	446.248
4.6849	34.6816	7.15826	446.273
4.6849	34.6811	7.15828	446.301
4.6853	34.6809	7.15822	446.303
4.6851	34.6811	7.15825	446.33
4.6848	34.6817	7.15828	446.35
4.6849	34.6812	7.15828	446.371
4.6849	34.6811	7.15829	446.373
4.685	34.6808	7.15828	446.408
4.6849	34.6811	7.15829	446.424
4.6848	34.6807	7.15831	446.455
4.685	34.6812	7.15826	446.461
4.685	34.6807	7.15828	446.502
4.685	34.6811	7.15827	446.524
4.685	34.6811	7.15827	446.533
4.6851	34.681	7.15826	446.544
4.6852	34.681	7.15824	446.572
4.6853	34.6807	7.15823	446.613
4.6852	34.6812	7.15823	446.623
4.6853	34.681	7.15823	446.655
4.6854	34.6808	7.15821	446.673
4.6854	34.6813	7.15818	446.687
4.6856	34.6812	7.15816	446.7
4.6856	34.6809	7.15816	446.715
4.6854	34.6813	7.15818	446.738
4.6856	34.6811	7.15816	446.751
4.6855	34.6812	7.15816	446.764
4.6858	34.6812	7.15813	446.803
4.6856	34.6813	7.15815	446.813
4.6858	34.6808	7.15814	446.842
4.6857	34.681	7.15816	446.882
4.6856	34.6815	7.15814	446.891
4.6857	34.6808	7.15816	446.915
4.6858	34.6813	7.15812	446.931
4.6857	34.6815	7.15812	446.953
4.6859	34.6813	7.1581	446.963
4.6859	34.6813	7.15809	446.968
4.6859	34.6814	7.1581	446.993
4.6858	34.6813	7.15811	447.025
4.686	34.6814	7.15808	447.05
4.686	34.6806	7.15812	447.084
4.686	34.6811	7.15809	447.095
4.6859	34.6817	7.15808	447.109
4.6861	34.6816	7.15806	447.129
4.6858	34.6813	7.15811	447.149
4.6861	34.681	7.15808	447.17
4.6859	34.6815	7.15809	447.2
4.6862	34.6809	7.15807	447.202
4.6862	34.6813	7.15804	447.228
4.6866	34.6812	7.15799	447.255
4.6865	34.6812	7.15799	447.297
4.6865	34.6816	7.15798	447.317
4.6865	34.6816	7.15798	447.326
4.6867	34.6818	7.15793	447.34
4.6867	34.6814	7.15795	447.345
4.6865	34.6813	7.158	447.371
4.6866	34.6816	7.15797	447.386
4.6867	34.6815	7.15796	447.424
4.6867	34.6814	7.15796	447.454
4.6866	34.6818	7.15795	447.463
4.6868	34.6813	7.15795	447.468
4.6867	34.6817	7.15794	447.509
4.6867	34.6819	7.15793	447.522
4.6868	34.6814	7.15794	447.535
4.6868	34.6814	7.15793	447.569
4.6869	34.6813	7.15793	447.587
4.6868	34.682	7.15791	447.607
4.687	34.6812	7.15792	447.618
4.687	34.6814	7.15791	447.645
4.6871	34.6815	7.15788	447.655
4.6872	34.6812	7.15788	447.689
4.6871	34.6818	7.15787	447.702
4.687	34.6822	7.15786	447.722
4.6871	34.6818	7.15786	447.749
4.6874	34.6817	7.15782	447.775
4.6872	34.6824	7.15783	447.78
4.6875	34.6817	7.15779	447.812
4.6873	34.6821	7.15782	447.816
4.6877	34.6812	7.15779	447.836
4.6876	34.6822	7.15775	447.849
4.6874	34.6823	7.15778	447.888
4.6876	34.6818	7.15778	447.902
4.6876	34.6826	7.15775	447.932
4.6874	34.6822	7.1578	447.933
4.6875	34.6819	7.1578	447.94
4.6875	34.682	7.15779	447.963
4.6875	34.6822	7.15778	448.001
4.6876	34.6815	7.1578	448.031
4.6877	34.6821	7.15776	448.047
4.6875	34.6818	7.1578	448.051
4.6877	34.6817	7.15777	448.089
4.688	34.6819	7.15771	448.122
4.688	34.6819	7.15771	448.134
4.6879	34.6821	7.15771	448.147
4.6878	34.6822	7.15772	448.188
4.6881	34.6823	7.15768	448.204
4.6879	34.6821	7.15772	448.206
4.6882	34.682	7.15767	448.216
4.6881	34.6821	7.15768	448.239
4.6879	34.6824	7.1577	448.251
4.6879	34.6826	7.15769	448.274
4.688	34.6822	7.1577	448.298
4.6882	34.6815	7.1577	448.323
4.6882	34.682	7.15766	448.334
4.6884	34.6817	7.15765	448.348
4.6883	34.6822	7.15764	448.374
4.6884	34.6825	7.15761	448.383
4.6886	34.6818	7.15761	448.418
4.6886	34.6822	7.15759	448.42
4.6886	34.6823	7.15758	448.46
4.6889	34.6822	7.15754	448.477
4.6886	34.6823	7.15758	448.48
4.6889	34.6828	7.15751	448.509
4.689	34.6821	7.15752	448.519
4.6891	34.6823	7.15749	448.538
4.689	34.683	7.15748	448.566
4.6891	34.6826	7.15748	448.594
4.6891	34.6824	7.15749	448.618
4.689	34.6826	7.15749	448.648
4.6891	34.6823	7.1575	448.661
4.6888	34.6825	7.15754	448.686
4.6888	34.6825	7.15753	448.69
4.6894	34.682	7.15747	448.71
4.6894	34.6821	7.15746	448.737
4.6891	34.6825	7.15748	448.755
4.6893	34.6825	7.15745	448.762
4.6892	34.6829	7.15744	448.773
4.6894	34.6822	7.15745	448.807
4.6895	34.6827	7.15741	448.828
4.6895	34.6823	7.15742	448.85
4.6896	34.6824	7.15741	448.862
4.6896	34.6827	7.15739	448.895
4.6897	34.6821	7.1574	448.918
4.6898	34.6826	7.15737	448.934
4.6899	34.6822	7.15737	448.944
4.6899	34.6825	7.15735	448.961
4.69	34.6822	7.15734	448.974
4.69	34.6824	7.15734	448.997
4.6902	34.6828	7.15728	449.006
4.6903	34.6825	7.15728	449.028
4.6901	34.6829	7.15729	449.047
4.6901	34.6832	7.15727	449.071
4.6903	34.6827	7.15726	449.097
4.6904	34.6832	7.15723	449.122
4.6904	34.6827	7.15725	449.128
4.6905	34.6826	7.15724	449.149
4.6906	34.683	7.1572	449.185
4.6906	34.6825	7.15722	449.205
4.6907	34.683	7.15719	449.222
4.6907	34.6828	7.15719	449.248
4.6906	34.6833	7.15719	449.257
4.6906	34.6833	7.15719	449.283
4.6908	34.6828	7.15717	449.283
4.6906	34.6833	7.15718	449.296
4.6906	34.6832	7.15719	449.32
4.6906	34.683	7.1572	449.358
4.6905	34.6835	7.15719	449.361
4.6903	34.6834	7.15724	449.398
4.6905	34.6834	7.1572	449.4
4.6906	34.6831	7.1572	449.44
4.6905	34.6832	7.15721	449.459
4.6904	34.6831	7.15723	449.485
4.6906	34.683	7.15721	449.5
4.6904	34.6832	7.15722	449.501
4.6907	34.6834	7.15717	449.515
4.6905	34.6835	7.1572	449.533
4.6905	34.6837	7.15719	449.568
4.6905	34.6836	7.1572	449.598
4.6905	34.6835	7.1572	449.615
4.6904	34.6836	7.1572	449.619
4.6905	34.6835	7.15719	449.627
4.6905	34.6835	7.15719	449.675
4.6906	34.6829	7.15721	449.696
4.6906	34.6833	7.15719	449.708
4.6908	34.6831	7.15716	449.722
4.6908	34.683	7.15717	449.736
4.6911	34.6833	7.1571	449.757
4.6912	34.6832	7.15708	449.768
4.6912	34.6838	7.15706	449.797
4.691	34.6837	7.1571	449.805
4.6912	34.6832	7.15709	449.83
4.6912	34.6837	7.15707	449.851
4.6914	34.6834	7.15704	449.878
4.6914	34.6836	7.15703	449.903
4.6912	34.6834	7.15707	449.907
4.6915	34.6836	7.15702	449.945
4.6914	34.6839	7.15703	449.953
4.6916	34.684	7.15698	449.967
4.6912	34.6837	7.15706	450.001
4.6913	34.6834	7.15706	450.012
4.6912	34.6837	7.15706	450.037
4.6912	34.6838	7.15705	450.048
4.6914	34.6836	7.15704	450.053
4.6915	34.6839	7.15701	450.089
4.6913	34.6837	7.15705	450.107
4.6914	34.6842	7.15701	450.12
4.6914	34.6833	7.15704	450.131
4.6912	34.6843	7.15704	450.161
4.6912	34.6833	7.15709	450.182
4.6912	34.6834	7.15707	450.211
4.6914	34.6836	7.15703	450.233
4.6912	34.6838	7.15705	450.246
4.6912	34.6837	7.15706	450.277
4.6914	34.6839	7.15702	450.288
4.6913	34.6836	7.15706	450.319
4.6915	34.6834	7.15703	450.324
4.6913	34.6838	7.15704	450.356
4.6912	34.6839	7.15705	450.37
4.6913	34.6838	7.15704	450.38
4.6914	34.6834	7.15704	450.413
4.6913	34.6838	7.15705	450.431
4.6914	34.6835	7.15703	450.431
4.6914	34.6834	7.15704	450.46
4.6913	34.6839	7.15703	450.471
4.6914	34.6839	7.15701	450.475
4.6916	34.6836	7.157	450.506
4.6913	34.6839	7.15703	450.535
4.6914	34.6836	7.15703	450.55
4.6914	34.6837	7.15703	450.57
4.6915	34.684	7.157	450.591
4.6913	34.6846	7.15701	450.599
4.6912	34.6842	7.15703	450.607
4.6912	34.6839	7.15705	450.664
4.6913	34.6835	7.15706	450.671
4.6911	34.6839	7.15707	450.68
4.6912	34.6837	7.15707	450.707
4.6911	34.6838	7.15707	450.722
4.6911	34.6836	7.15709	450.738
4.6911	34.6838	7.15708	450.767
4.6913	34.6837	7.15705	450.774
4.691	34.6839	7.15709	450.807
4.6913	34.6834	7.15707	450.818
4.6911	34.6835	7.1571	450.865
4.691	34.6839	7.15709	450.87
4.691	34.6836	7.1571	450.88
4.6912	34.6839	7.15705	450.902
4.6914	34.6837	7.15703	450.923
4.6913	34.6837	7.15705	450.938
4.6911	34.6839	7.15707	450.979
4.691	34.6843	7.15706	450.984
4.6911	34.6836	7.15709	451.002
4.691	34.6838	7.15708	451.016
4.6911	34.6835	7.1571	451.02
4.6915	34.6828	7.15706	451.044
4.6914	34.6839	7.15702	451.063
4.6915	34.6833	7.15703	451.08
4.6915	34.6838	7.157	451.097
4.6916	34.684	7.15699	451.132
4.6912	34.684	7.15705	451.147
4.6915	34.684	7.157	451.174
4.6914	34.6835	7.15703	451.176
4.6914	34.6842	7.15701	451.212
4.6916	34.6839	7.15699	451.23
4.6916	34.6837	7.15699	451.256
4.6917	34.6838	7.15697	451.278
4.6916	34.6838	7.15699	451.3
4.6916	34.6838	7.15699	451.303
4.6915	34.6841	7.15699	451.323
4.6916	34.684	7.15698	451.34
4.6917	34.684	7.15696	451.345
4.6917	34.684	7.15697	451.4
4.6916	34.6836	7.157	451.406
4.6916	34.6835	7.15701	451.423
4.692	34.6836	7.15694	451.438
4.6921	34.6836	7.15692	451.463
4.692	34.6841	7.15691	451.475
4.692	34.684	7.15692	451.486
4.6919	34.6837	7.15694	451.506
4.692	34.6837	7.15693	451.54
4.6921	34.6841	7.15689	451.555
4.692	34.6845	7.1569	451.57
4.6922	34.6839	7.15689	451.596
4.692	34.6837	7.15694	451.629
4.6922	34.684	7.15689	451.63
4.6919	34.6838	7.15694	451.649
4.6919	34.6841	7.15692	451.66
4.6919	34.6839	7.15693	451.681
4.692	34.6842	7.1569	451.705
4.692	34.6841	7.1569	451.718
4.692	34.6838	7.15692	451.742
4.6922	34.6837	7.1569	451.764
4.692	34.6841	7.15691	451.771
4.6918	34.6843	7.15693	451.787
4.6921	34.6839	7.1569	451.803
4.6919	34.684	7.15693	451.836
4.692	34.6836	7.15692	451.847
4.6921	34.6839	7.15689	451.86
4.6918	34.6846	7.15692	451.886
4.692	34.6838	7.15692	451.894
4.6918	34.6845	7.15692	451.917
4.692	34.6839	7.15691	451.926
4.692	34.684	7.1569	451.946
4.6922	34.6838	7.1569	452.002
4.6919	34.6835	7.15695	452.004
4.692	34.6843	7.15691	452.013
4.692	34.6836	7.15693	452.028
4.6919	34.684	7.15693	452.053
4.6918	34.6845	7.15692	452.075
4.6922	34.6836	7.1569	452.121
4.6919	34.6844	7.1569	452.126
4.6922	34.6838	7.15689	452.147
4.6924	34.684	7.15685	452.157
4.6921	34.6842	7.15688	452.173
4.6922	34.6839	7.15688	452.194
4.6924	34.6843	7.15683	452.218
4.6923	34.684	7.15686	452.224
4.6924	34.6841	7.15684	452.244
4.6923	34.6843	7.15686	452.256
4.6925	34.6843	7.15682	452.292
4.6926	34.6842	7.1568	452.305
4.6925	34.684	7.15683	452.32
4.6925	34.6846	7.1568	452.347
4.6924	34.6841	7.15684	452.363
4.6925	34.6838	7.15683	452.383
4.6924	34.6844	7.15682	452.414
4.6924	34.6842	7.15684	452.428
4.6925	34.6843	7.15681	452.433
4.6922	34.6846	7.15686	452.456
4.6921	34.6841	7.15689	452.475
4.6919	34.6845	7.1569	452.489
4.6918	34.6842	7.15693	452.496
4.6917	34.6848	7.15693	452.524
4.6915	34.6842	7.15699	452.541
4.6918	34.6839	7.15695	452.569
4.6918	34.6839	7.15695	452.588
4.6917	34.684	7.15696	452.63
4.6915	34.6839	7.157	452.632
4.6917	34.6841	7.15696	452.632
4.6919	34.6841	7.15692	452.654
4.6918	34.6845	7.15693	452.672
4.692	34.6841	7.15692	452.687
4.6916	34.6845	7.15696	452.715
4.6918	34.6838	7.15696	452.724
4.6918	34.6841	7.15695	452.752
4.6919	34.6842	7.15693	452.785
4.6919	34.6839	7.15694	452.802
4.692	34.6844	7.15689	452.815
4.6919	34.6839	7.15693	452.82
4.6922	34.6845	7.15686	452.85
4.6921	34.6838	7.1569	452.859
4.6921	34.684	7.1569	452.881
4.6923	34.684	7.15687	452.911
4.692	34.6844	7.1569	452.925
4.6921	34.6839	7.1569	452.936
4.692	34.6844	7.1569	452.954
4.6922	34.6842	7.15687	452.973
4.6924	34.6842	7.15684	453
4.6923	34.6838	7.15687	453.033
4.6922	34.6844	7.15685	453.04
4.6923	34.6846	7.15684	453.051
4.6922	34.6841	7.15687	453.07
4.6924	34.6839	7.15685	453.094
4.6921	34.6842	7.15688	453.095
4.6922	34.684	7.15688	453.137
4.692	34.6842	7.15691	453.15
4.6921	34.6838	7.1569	453.182
4.6923	34.6839	7.15686	453.213
4.6924	34.6838	7.15685	453.218
4.6925	34.6835	7.15684	453.248
4.6923	34.6844	7.15685	453.252
4.6925	34.6836	7.15685	453.264
4.6922	34.6844	7.15685	453.276
4.692	34.6841	7.15691	453.29
4.6921	34.6844	7.15688	453.332
4.6921	34.6837	7.15691	453.335
4.692	34.6845	7.15688	453.345
4.6919	34.6844	7.1569	453.388
4.692	34.6837	7.15692	453.401
4.692	34.6843	7.1569	453.432
4.6921	34.6844	7.15689	453.445
4.6923	34.6843	7.15684	453.476
4.6927	34.6838	7.1568	453.486
4.6927	34.684	7.1568	453.495
4.693	34.6843	7.15672	453.502
4.6926	34.6847	7.15678	453.537
4.6929	34.684	7.15675	453.563
4.6928	34.6846	7.15674	453.574
4.693	34.6845	7.15671	453.575
4.693	34.6848	7.1567	453.612
4.693	34.6843	7.15672	453.621
4.6929	34.6845	7.15672	453.634
4.6929	34.6849	7.15671	453.663
4.6929	34.6844	7.15674	453.667
4.693	34.6847	7.1567	453.685
4.6933	34.6843	7.15668	453.717
4.6935	34.6844	7.15664	453.74
4.6935	34.6844	7.15663	453.755
4.6937	34.6842	7.1566	453.773
4.6935	34.6848	7.15661	453.785
4.694	34.6844	7.15655	453.821
4.6939	34.6848	7.15655	453.83
4.6939	34.6849	7.15655	453.833
4.6937	34.6849	7.15658	453.878
4.6939	34.6846	7.15656	453.883
4.6939	34.6846	7.15656	453.895
4.6938	34.6851	7.15656	453.917
4.694	34.6848	7.15653	453.934
4.6938	34.685	7.15655	453.936
4.694	34.6851	7.15651	453.986
4.6942	34.6847	7.15649	453.997
4.6942	34.6849	7.15649	454.033
4.6943	34.6843	7.15649	454.047
4.6944	34.6848	7.15645	454.057
4.6941	34.6851	7.15649	454.09
4.6944	34.6846	7.15647	454.097
4.6942	34.6848	7.1565	454.098
4.6943	34.6849	7.15647	454.13
4.6943	34.6849	7.15647	454.154
4.6944	34.685	7.15644	454.167
4.6945	34.6849	7.15644	454.181
4.6948	34.6845	7.15641	454.228
4.6947	34.6851	7.15639	454.235
4.6951	34.684	7.15636	454.254
4.6951	34.6855	7.1563	454.265
4.6951	34.6847	7.15633	454.269
4.6953	34.6848	7.1563	454.283
4.6952	34.6853	7.15629	454.315
4.6951	34.6856	7.1563	454.334
4.6955	34.6848	7.15627	454.349
4.6956	34.6848	7.15625	454.362
4.6955	34.6854	7.15624	454.407
4.6957	34.685	7.15623	454.408
4.6956	34.6852	7.15623	454.409
4.6957	34.6854	7.15621	454.426
4.6957	34.6855	7.1562	454.451
4.6958	34.6854	7.15619	454.479
4.6958	34.6859	7.15616	454.505
4.6958	34.6854	7.15619	454.532
4.6957	34.6853	7.1562	454.535
4.6956	34.6855	7.15622	454.553
4.6958	34.6854	7.15618	454.573
4.6958	34.6854	7.15618	454.578
4.6959	34.6854	7.15617	454.599
4.6957	34.6856	7.1562	454.625
4.6958	34.6857	7.15618	454.654
4.6957	34.6855	7.1562	454.665
4.6958	34.6851	7.1562	454.675
4.6956	34.6854	7.15621	454.702
4.6956	34.6855	7.15622	454.718
4.6958	34.6855	7.15619	454.725
4.6956	34.6855	7.15621	454.749
4.6957	34.6857	7.1562	454.761
4.6956	34.6858	7.1562	454.777
4.6956	34.6853	7.15622	454.799
4.6955	34.6852	7.15624	454.829
4.6956	34.6855	7.15621	454.851
4.6957	34.6858	7.15619	454.852
4.6956	34.6857	7.15621	454.857
4.6956	34.6858	7.15621	454.885
4.6956	34.6853	7.15622	454.893
4.6959	34.6855	7.15617	454.92
4.6956	34.6855	7.15622	454.933
4.6956	34.6855	7.15622	454.951
4.6957	34.6851	7.15622	454.977
4.6955	34.6858	7.15622	454.981
4.6958	34.6854	7.15619	455.006
4.6957	34.6857	7.15619	455.044
4.6955	34.6855	7.15622	455.054
4.696	34.6854	7.15615	455.08
4.6957	34.6857	7.15619	455.091
4.6959	34.6857	7.15615	455.118
4.6958	34.6857	7.15618	455.12
4.696	34.6855	7.15615	455.135
4.6958	34.6859	7.15616	455.168
4.6956	34.6854	7.15622	455.179
4.6957	34.6857	7.15618	455.198
4.6957	34.6858	7.15619	455.219
4.6959	34.6855	7.15616	455.234
4.6957	34.686	7.15617	455.244
4.6957	34.6856	7.15619	455.252
4.6958	34.6853	7.15619	455.31
4.696	34.6858	7.15613	455.317
4.6958	34.6859	7.15616	455.32
4.6955	34.6859	7.15621	455.322
4.6958	34.6853	7.15618	455.348
4.6957	34.6858	7.15619	455.378
4.6957	34.6857	7.15619	455.379
4.6957	34.6855	7.15619	455.41
4.6957	34.686	7.15618	455.414
4.6956	34.6858	7.1562	455.433
4.6959	34.6856	7.15617	455.447
4.6957	34.6856	7.15619	455.479
4.6958	34.6858	7.15617	455.498
4.6958	34.6854	7.15619	455.509
4.696	34.6854	7.15616	455.511
4.6959	34.6856	7.15615	455.537
4.696	34.6856	7.15614	455.54
4.6961	34.6854	7.15613	455.564
4.6958	34.6855	7.15618	455.569
4.6959	34.6858	7.15616	455.594
4.696	34.6857	7.15614	455.625
4.696	34.6854	7.15615	455.643
4.6958	34.6858	7.15617	455.644
4.6957	34.6865	7.15615	455.66
4.6961	34.6852	7.15614	455.689
4.6959	34.686	7.15613	455.705
4.6959	34.6859	7.15615	455.736
4.6959	34.6856	7.15616	455.744
4.6957	34.6861	7.15617	455.782
4.6959	34.6855	7.15616	455.787
4.6958	34.6856	7.15617	455.806
4.6957	34.6857	7.15618	455.817
4.696	34.6859	7.15613	455.831
4.6959	34.6858	7.15615	455.842
4.6958	34.686	7.15616	455.866
4.6958	34.6858	7.15617	455.878
4.6956	34.6858	7.15619	455.91
4.6958	34.6858	7.15617	455.912
4.6959	34.6856	7.15616	455.93
4.6958	34.6856	7.15617	455.945
4.696	34.6856	7.15615	455.958
4.6959	34.6859	7.15615	455.983
4.6958	34.6855	7.15618	455.986
4.6959	34.6857	7.15616	456.014
4.6959	34.6856	7.15616	456.033
4.6959	34.6855	7.15617	456.052
4.6958	34.6859	7.15616	456.055
4.6957	34.6859	7.15618	456.075
4.6961	34.6855	7.15613	456.078
4.6961	34.6855	7.15613	456.097
4.6962	34.685	7.15614	456.144
4.6963	34.6855	7.1561	456.147
4.696	34.6853	7.15616	456.171
4.696	34.6862	7.15611	456.174
4.6959	34.6861	7.15613	456.207
4.6962	34.6854	7.15611	456.21
4.6961	34.6861	7.15611	456.23
4.6959	34.686	7.15614	456.25
4.6961	34.6854	7.15613	456.281
4.6961	34.6854	7.15613	456.287
4.6958	34.686	7.15615	456.316
4.696	34.6856	7.15614	456.326
4.6959	34.6858	7.15616	456.357
4.6959	34.6856	7.15616	456.37
4.6958	34.6859	7.15616	456.372
4.696	34.6857	7.15614	456.386
4.6959	34.6858	7.15616	456.401
4.696	34.6861	7.15612	456.421
4.6962	34.6858	7.1561	456.429
4.6961	34.6858	7.15612	456.434
4.6958	34.686	7.15616	456.463
4.6959	34.6858	7.15614	456.469
4.6961	34.6856	7.15613	456.493
4.6959	34.6858	7.15614	456.507
4.696	34.6857	7.15614	456.527
4.6961	34.6857	7.15612	456.53
4.6959	34.6857	7.15615	456.56
4.6961	34.6858	7.15611	456.579
4.696	34.686	7.15612	456.615
4.696	34.6859	7.15613	456.623
4.6959	34.6862	7.15612	456.636
4.6961	34.6861	7.15611	456.647
4.6961	34.6855	7.15612	456.665
4.6959	34.6857	7.15615	456.697
4.6961	34.6862	7.1561	456.698
4.696	34.6858	7.15612	456.7
4.6962	34.6858	7.1561	456.734
4.6962	34.6859	7.1561	456.746
4.6963	34.6856	7.15609	456.763
4.6961	34.6858	7.15611	456.768
4.696	34.6858	7.15613	456.772
4.6961	34.6857	7.15612	456.818
